"refID","FullReference","groupID","context","year","agent","agentSubtype","agentSubtype_C","agentDetails","agentSuptypeDC1","targetSpecies","ageDC1","ageMonths","infMode","sampStrategy","sampStrategy_C","sampUnit","sampUnit_C","sampUnitSize","route","route_C","dose","intervention","targetLab","labTest","labTest_others","labTest_C","reagents","testLimit","timePoint","nTested","nTruePositive","nTrueNegative","nPositive","nNegative","sensitivity","specificity","UCI_Sen","LCI_Sen","UCI_Spe","LCI_Spe","crossReactivity","rowID","uniqueID","matrix","studyType","ShortBibliography","Author","Title","Abstract","publicationYear"
56678,"Colling, A., Morrissy, C., Barr, J., Meehan, G., Wright, L., Goff, W., Gleeson, L.J., van der Heide, B., Riddell, S., Yu, M., Eagles, D., Lunt, R., Khounsy, S., Than Long, N., Phong Vu, P., Than Phuong, N., Tung, N., Linchongsubongkoch, W., Hammond, J., Johnson, M., Johnson, W., Unger, H., Daniels, P., Crowther, J.R. (2014).  Development and validation of a 3ABC antibody ELISA in Australia for foot and mouth disease Australian Veterinary Journal, 92(6),  192",2,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Selective (risk-based) sampling","","animal","",218,"naturally infected","","not investigated/not given/not relevant","Index test","Antibody","ELISA, Competitive ELISA (C-ELISA)","","3ABC antibody ELISA developed in Australia","IgY antibodies against NSP by vaccination of chickens with E. coli-expressed 3ABC","not investigated/not given/not relevant",NA,218,NA,NA,188,30,"","",NA,NA,NA,NA,"not investigated/not given/not relevant",839,"566782","Serum","comparison","Colling, et al. 2014.","Colling, A., Morrissy, C., Barr, J., Meehan, G., Wright, L., Goff, W., Gleeson, L.J., van der Heide, B., Riddell, S., Yu, M., Eagles, D., Lunt, R., Khounsy, S., Than Long, N., Phong Vu, P., Than Phuong, N., Tung, N., Linchongsubongkoch, W., Hammond, J., Johnson, M., Johnson, W., Unger, H., Daniels, P., Crowther, J.R.","Development and validation of a 3ABC antibody ELISA in Australia for foot and mouth disease","Objective: To measure the diagnostic performance of an Australian-developed ELISA for the detection of antibodies against the non-structural proteins (NSP) 3ABC of the foot and mouth disease (FMD) virus. Design: Test development and validation study. Methods: The diagnostic specificity was determined using 2535 sera from naïve animals and 1112 sera from vaccinated animals. Diagnostic sensitivity was calculated from the data for 995 sera from experimentally and field-infected animals from FMD-endemic countries in South East Asia. A commercial ELISA detecting antibodies against FMD virus NSP was used as the reference test to establish relative sensitivity and specificity. Bayesian latent class analysis was performed to corroborate results. The diagnostic window and rate of detection were determined at different times using sera from cattle, sheep and pigs before and after infection, and after vaccination and subsequent infection. Repeatability and reproducibility data were established. Results: At 35% test cut-off, the 3ABC ELISA had an overall diagnostic sensitivity of 91.5% and diagnostic specificity of 96.4%. The diagnostic sensitivity in vaccinated and subsequently infected cattle was 68.4% and diagnostic specificity in vaccinated cattle was 98.0%. Conclusions: The 3ABC ELISA identified field and experimentally infected animals, as well as vaccinated and subsequently infected animals. Diagnostic sensitivity and specificity estimates for other FMD NSP tests are comparable with the results obtained in this study. This NSP ELISA was found to be 'fit for purpose' as a screening assay at the herd level to detect viral infection and also to substantiate absence of infection. © 2014 Australian Veterinary Association.",2014
56678,"Colling, A., Morrissy, C., Barr, J., Meehan, G., Wright, L., Goff, W., Gleeson, L.J., van der Heide, B., Riddell, S., Yu, M., Eagles, D., Lunt, R., Khounsy, S., Than Long, N., Phong Vu, P., Than Phuong, N., Tung, N., Linchongsubongkoch, W., Hammond, J., Johnson, M., Johnson, W., Unger, H., Daniels, P., Crowther, J.R. (2014).  Development and validation of a 3ABC antibody ELISA in Australia for foot and mouth disease Australian Veterinary Journal, 92(6),  192",1,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Selective (risk-based) sampling","","animal","",302,"naturally infected","","not investigated/not given/not relevant","Index test","Antibody","ELISA, Competitive ELISA (C-ELISA)","","3ABC antibody ELISA developed in Australia","IgY antibodies against NSP by vaccination of chickens with E. coli-expressed 3ABC","not investigated/not given/not relevant",NA,302,NA,NA,256,46,"","",NA,NA,NA,NA,"not investigated/not given/not relevant",840,"566781","Serum","comparison","Colling, et al. 2014.","Colling, A., Morrissy, C., Barr, J., Meehan, G., Wright, L., Goff, W., Gleeson, L.J., van der Heide, B., Riddell, S., Yu, M., Eagles, D., Lunt, R., Khounsy, S., Than Long, N., Phong Vu, P., Than Phuong, N., Tung, N., Linchongsubongkoch, W., Hammond, J., Johnson, M., Johnson, W., Unger, H., Daniels, P., Crowther, J.R.","Development and validation of a 3ABC antibody ELISA in Australia for foot and mouth disease","Objective: To measure the diagnostic performance of an Australian-developed ELISA for the detection of antibodies against the non-structural proteins (NSP) 3ABC of the foot and mouth disease (FMD) virus. Design: Test development and validation study. Methods: The diagnostic specificity was determined using 2535 sera from naïve animals and 1112 sera from vaccinated animals. Diagnostic sensitivity was calculated from the data for 995 sera from experimentally and field-infected animals from FMD-endemic countries in South East Asia. A commercial ELISA detecting antibodies against FMD virus NSP was used as the reference test to establish relative sensitivity and specificity. Bayesian latent class analysis was performed to corroborate results. The diagnostic window and rate of detection were determined at different times using sera from cattle, sheep and pigs before and after infection, and after vaccination and subsequent infection. Repeatability and reproducibility data were established. Results: At 35% test cut-off, the 3ABC ELISA had an overall diagnostic sensitivity of 91.5% and diagnostic specificity of 96.4%. The diagnostic sensitivity in vaccinated and subsequently infected cattle was 68.4% and diagnostic specificity in vaccinated cattle was 98.0%. Conclusions: The 3ABC ELISA identified field and experimentally infected animals, as well as vaccinated and subsequently infected animals. Diagnostic sensitivity and specificity estimates for other FMD NSP tests are comparable with the results obtained in this study. This NSP ELISA was found to be 'fit for purpose' as a screening assay at the herd level to detect viral infection and also to substantiate absence of infection. © 2014 Australian Veterinary Association.",2014
56678,"Colling, A., Morrissy, C., Barr, J., Meehan, G., Wright, L., Goff, W., Gleeson, L.J., van der Heide, B., Riddell, S., Yu, M., Eagles, D., Lunt, R., Khounsy, S., Than Long, N., Phong Vu, P., Than Phuong, N., Tung, N., Linchongsubongkoch, W., Hammond, J., Johnson, M., Johnson, W., Unger, H., Daniels, P., Crowther, J.R. (2014).  Development and validation of a 3ABC antibody ELISA in Australia for foot and mouth disease Australian Veterinary Journal, 92(6),  192",3,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Selective (risk-based) sampling","","animal","",348,"naturally infected","","not investigated/not given/not relevant","Index test","Antibody","ELISA, Competitive ELISA (C-ELISA)","","3ABC antibody ELISA developed in Australia","IgY antibodies against NSP by vaccination of chickens with E. coli-expressed 3ABC","not investigated/not given/not relevant",NA,348,NA,NA,202,146,"","",NA,NA,NA,NA,"not investigated/not given/not relevant",841,"566783","Serum","comparison","Colling, et al. 2014.","Colling, A., Morrissy, C., Barr, J., Meehan, G., Wright, L., Goff, W., Gleeson, L.J., van der Heide, B., Riddell, S., Yu, M., Eagles, D., Lunt, R., Khounsy, S., Than Long, N., Phong Vu, P., Than Phuong, N., Tung, N., Linchongsubongkoch, W., Hammond, J., Johnson, M., Johnson, W., Unger, H., Daniels, P., Crowther, J.R.","Development and validation of a 3ABC antibody ELISA in Australia for foot and mouth disease","Objective: To measure the diagnostic performance of an Australian-developed ELISA for the detection of antibodies against the non-structural proteins (NSP) 3ABC of the foot and mouth disease (FMD) virus. Design: Test development and validation study. Methods: The diagnostic specificity was determined using 2535 sera from naïve animals and 1112 sera from vaccinated animals. Diagnostic sensitivity was calculated from the data for 995 sera from experimentally and field-infected animals from FMD-endemic countries in South East Asia. A commercial ELISA detecting antibodies against FMD virus NSP was used as the reference test to establish relative sensitivity and specificity. Bayesian latent class analysis was performed to corroborate results. The diagnostic window and rate of detection were determined at different times using sera from cattle, sheep and pigs before and after infection, and after vaccination and subsequent infection. Repeatability and reproducibility data were established. Results: At 35% test cut-off, the 3ABC ELISA had an overall diagnostic sensitivity of 91.5% and diagnostic specificity of 96.4%. The diagnostic sensitivity in vaccinated and subsequently infected cattle was 68.4% and diagnostic specificity in vaccinated cattle was 98.0%. Conclusions: The 3ABC ELISA identified field and experimentally infected animals, as well as vaccinated and subsequently infected animals. Diagnostic sensitivity and specificity estimates for other FMD NSP tests are comparable with the results obtained in this study. This NSP ELISA was found to be 'fit for purpose' as a screening assay at the herd level to detect viral infection and also to substantiate absence of infection. © 2014 Australian Veterinary Association.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",1,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Census","","Other: specify","outbreak zone",195,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Index test","Antigen","Indirect ELISA (I-ELISA)","","2C I-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,195,NA,NA,NA,NA,"87.5","",NA,NA,NA,NA,"not investigated/not given/not relevant",842,"566791","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",1,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Census","","Other: specify","outbreak zone",195,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test","Antigen","Indirect ELISA (I-ELISA)","","3AB3 I-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,195,NA,NA,NA,NA,"98.2","",NA,NA,NA,NA,"not investigated/not given/not relevant",843,"566791","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",1,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Census","","Other: specify","outbreak zone",195,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test","Antigen","Indirect ELISA (I-ELISA)","","3ABC I-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,195,NA,NA,NA,NA,"100","",NA,NA,NA,NA,"not investigated/not given/not relevant",844,"566791","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",1,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Census","","Other: specify","outbreak zone",195,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test","Antigen","ELISA, Competitive ELISA (C-ELISA)","","3ABC C-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,195,NA,NA,NA,NA,"98.2","",NA,NA,NA,NA,"not investigated/not given/not relevant",845,"566791","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",1,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Census","","Other: specify","outbreak zone",195,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test OIE certified","Antigen","Indirect ELISA (I-ELISA)","","Priocheck","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,195,NA,NA,NA,NA,"100","",NA,NA,NA,NA,"not investigated/not given/not relevant",846,"566791","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",1,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Natural infection","Census","","Other: specify","outbreak zone",195,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test OIE certified","Antigen","Indirect ELISA (I-ELISA)","","Svanovir","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,195,NA,NA,NA,NA,"100","",NA,NA,NA,NA,"not investigated/not given/not relevant",847,"566791","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",2,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Vaccinated","Census","","Other: specify","outbreak zone",157,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test OIE certified","Antigen","Indirect ELISA (I-ELISA)","","Svanovir","not investigated/not given/not relevant","not investigated/not given/not relevant",0,157,NA,NA,NA,NA,"","98.4",NA,NA,NA,NA,"not investigated/not given/not relevant",848,"566792","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
56679,"Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B. (2014).  Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination Journal of Virological Methods, 207(#issue#),  22",2,"Diagnostic test validation",2014,"FMD - Foot and Mouth Disease","","","","not investigated/not given/not relevant","CATTLE - Cattle (Bos taurus)","not investigated/not given/not relevant",NA,"Vaccinated","Census","","Other: specify","outbreak zone",157,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test OIE certified","Antigen","Indirect ELISA (I-ELISA)","","Priochek","not investigated/not given/not relevant","not investigated/not given/not relevant",0,157,NA,NA,NA,NA,"","96.82",NA,NA,NA,NA,"not investigated/not given/not relevant",849,"566792","Serum","comparison","Sharma, et al. 2014.","Sharma, G.K., Mohapatra, J.K., Mahajan, S., Matura, R., Subramaniam, S., Pattnaik, B.","Comparative evaluation of non-structural protein-antibody detecting ELISAs for foot-and-mouth disease sero-surveillance under intensive vaccination","Foot-and-mouth disease is a highly infectious and contagious disease of livestock animals with transboundary and economical importance. Animals in the endemic settings are regularly vaccinated in addition to intensive surveillance for control of the disease. Under intensive vaccination, detection of infected animals among the vaccinated population is essential to monitor the infection and to track down the virus movement. Sero-surveillance and retrospective disease diagnosis is performed primarily by detecting antibodies against non-structural proteins (NSPs) of FMD virus which are usually absent in the inactivated vaccine formulations. The study was conducted with an objective to compare simultaneously performance of six NSP ELISAs in detecting infected animals in the areas covered under intensive vaccination, and to assess their fit-for-purpose attribute for sero-surveillance of FMD in India. A panel of bovine serum samples consisting of samples collected from infected with FMDV, vaccinated and naive animals were constituted. In addition, samples collected at random from areas having varied FMD situation and vaccination coverage were tested simultaneously by the six NSP ELISAs to compare their performances. The four indigenous assays showed varying degrees of correlation with the two commercial kits. The study validated that, in all the groups of samples, the indigenous assays were equally sensitive and specific as the two commercial kits. Among all the six assays, PrioCheck and in-house 3ABC I-ELISAs showed maximum sensitivity for detection of infected animals, whereas 3AB3 I-ELISA and 3ABC C-ELISA showed maximum specificity. The study concluded that the in-house available assays are equally capable as the commercially available kits for differentiation of infected animals under intensive vaccination and identifies the 3AB3 I-ELISA with optimum sensitivity and specificity for the purpose of sero-surveillance in India. © 2014 Elsevier B.V.",2014
