refID;FullReference;groupID;country;diseaseStatus;year;agent;agentSubtypeType;agentDetails;targetSpecies;ageDC1;ageMonths;sampStrategy;sampUnit;sampUnitSize;route;testSubstanceCAT;dosageFreq;dosageInterval;dose;doseUnits;dayDose1;dayDose2;challengeType;challengeSubstance;challengeDose;challengeDoseUnits;challengeDay;lastVaccine;timePoint;experimentStatus;labTest;labDescription;labTarget;matrix;nTested;nPositive;testValue;testValueUnits;scaleMin;ScaleMax;deadUnits;mortalityTime;mortalityTimeUnits;efficacy;UCI_efficacy;LCI_efficacy;rowID;uniqueID;interventionType;dayDose1Std;dayDose2Std;challengeDayStd;timePointStd;experimentStatus2;ShortBibliography;Author;Title;Abstract;publicationYear
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;21;Not vaccinated/Before vaccination;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;0;95.7;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;221;87423;control;NA;NA;0;-28;Not vaccinated/Before vaccination; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;28;Not vaccinated/Before vaccination;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;0;100;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;222;87423;control;NA;NA;0;-21;Not vaccinated/Before vaccination; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;33;Not vaccinated/Before vaccination;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;0;99.3;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;223;87423;control;NA;NA;0;-16;Not vaccinated/Before vaccination; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;38;Not vaccinated/Before vaccination;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;0;102.2;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;224;87423;control;NA;NA;0;-11;Not vaccinated/Before vaccination; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;42;Not vaccinated/Before vaccination;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;0;103.6;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;225;87423;control;NA;NA;0;-7;Not vaccinated/Before vaccination; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;49;Challenge day;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;0;100.1;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;226;87423;control;NA;NA;0;0;Challenge day; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;56;After challenge;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;6;41.3;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;227;87423;control;NA;NA;0;7;After challenge; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;63;After challenge;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;9;17.2;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;228;87423;control;NA;NA;0;14;After challenge; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;77;After challenge;ELISA, Competitive ELISA (C-ELISA);cELISA ID-screen bluetongue competition kit, ID VET, France, IP<35 is considered positive;Antibody;Blood serum (as part-nature);10;10;8.1;IP;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;229;87423;control;NA;NA;0;28;After challenge; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
8742; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara (2011).  Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats Vaccine, 29(#issue#),  2495-2502;3;France;not investigated/not given/not relevant;2010;Bluetongue virus;not investigated/not given/not relevant;BTV-8;Goat (Capra aegagrus hircus);Young;4;Objective (random) sampling;animal;10;SUBCUTANEOUS;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;not investigated/not given/not relevant;not investigated/not given/not relevant;4.68;log10 TCID50;49;21;49;Challenge day;Reverse-transcription PCR (RT-PCR);ADIAVET BTV Realtime A381 targeting a BTV-8 specific sequence of the VP2 gene;Nucleic acid;Animal blood;10;0;40;Cq/Ct;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;230;87423;control;NA;NA;0;0;Challenge day; Breard E, et al. 2011.; E. Breard, G. Belbis, C. Hamers, V. Moulin, T. Lilin, F. Moreau, Y. Millemann, C. Montange, C. Sailleau, B. Durand, A. Desprat, C. Viarouge, B. Hoffmann, H. de Smit, S. Goutebroze, P. Hudelet, S. Zientara;Evaluation of humoral response and protective efficacy of two inactivated vaccines against bluetongue virus after vaccination of goats;Bluetongue serotype 8 has become a major animal health issue in the European Union and the European member States have agreed on a vaccination strategy, which involves only inactivated vaccines. In this study, the efficacy of two inactivated vaccines against bluetongue virus serotype 8 (BTV-8) used in Europe since 2008, BTVPUR ALSAP (R) 8 (MERIAL) and BOVILIS (R) BTV8 (Intervet/SP-AH), was evaluated in goats immunized and challenged with BTV-8 field isolates under experimental conditions. Serological, virological and clinical examinations were conducted before and after challenge. Three groups of 10 goats each (groups A, B and C) were randomly constituted and 2 groups (A and C) were subcutaneously vaccinated twice with one dose of the two commercial vaccines BTVPUR ALSAP 8 (group A) or BOVILIS BTV8 (group C) respectively. Animals of the groups A, C and B (B: controls) were challenged with a virulent inoculum containing BTV-8. During the experiment, it was found out that the BTV-8 challenge inoculum was contaminated with another BTV serotype. However, results demonstrated that vaccination of goats with two injections of BTVPUR ALSAP 8 or BOVILIS BTV8 provided a significant clinical protection against a BTV-8 challenge and completely prevented BTV-8 viraemia in all vaccinated animals. Qualitative data showed no difference in the kinetics and levels of the humoral response induced by these two inactivated vaccines. (C) 2011 Elsevier Ltd. All rights reserved.;2011
