"refID","FullReference","groupID","agent","agentSubtype","agentDetails","agentSubtypeDC1","targetSpecies","targetSpecies_C","sampUnitSize","matrix","matrix_C","matrixDetails","temperature","tempDetails","humidity","humidityDetails","labTest","targetLab","maxDetect","truncated","halfLife","LCI_halfLife","UCI_halfLife","rowID","uniqueID","ShortBibliography","Author","Title","Abstract","publicationYear"
42390,"Swayne, D.E., Beck, J.R. (2004).  Heat inactivation of avian influenza and Newcastle disease viruses in egg products Avian Pathology, 33(5),  512",3,"HPAI - Highly Pathogenic Avian Influenza","strain","HP A/chicken/Pennsylvania/1370/83 (H5N2)","not investigated/not given/not relevant","Chicken (Gallus gallus domesticus)","",NA,"egg white","","dried egg white",59,"",NA,"Results given in Dvalues: time to reduce titer by 90%. I filled in Dvalue in MaxDetect, as a truncated value","Virus Isolation (VI)","Virus",1.3,"yes",NA,NA,NA,447,"423903","Swayne, et al. 2004. ","Swayne, D.E., Beck, J.R.","Heat inactivation of avian influenza and Newcastle disease viruses in egg products","Avian influenza (AI) and Newcastle disease (ND) viruses are heat labile viruses, but exact parameters for heat inactivation at egg pasteurization temperatures have not been established. In this study we artificially infected four egg products with two AI (one low [LP] and one high pathogenicity [HP]) and three ND (two low and one highly virulent) viruses, and determined inactivation curves at 55, 57, 59, 61 and 63°C. Based on Dt values, the time to inactivation of the viruses was dependent on virus strain and egg product, and was directly related to virus titre, but inversely related to temperature. For all temperatures, the five viruses had the most rapid and complete inactivation in 10% salt yolk, while the most resistant to inactivation was HPAI virus in dried egg white. This study demonstrated that the LPAI and all ND viruses were inactivated in all egg products when treated using industry standard pasteurization protocols. By contrast, the HPAI virus was inactivated in liquid egg products but not in dried egg whites when using the low-temperature industry pasteurization protocol.","2004"
42390,"Swayne, D.E., Beck, J.R. (2004).  Heat inactivation of avian influenza and Newcastle disease viruses in egg products Avian Pathology, 33(5),  512",2,"HPAI - Highly Pathogenic Avian Influenza","strain","HP A/chicken/Pennsylvania/1370/83 (H5N2)","not investigated/not given/not relevant","Chicken (Gallus gallus domesticus)","",NA,"egg white","","dried egg white",57,"",NA,"Results given in Dvalues: time to reduce titer by 90%. I filled in Dvalue in MaxDetect, as a truncated value","Virus Isolation (VI)","Virus",1.4,"yes",NA,NA,NA,448,"423902","Swayne, et al. 2004. ","Swayne, D.E., Beck, J.R.","Heat inactivation of avian influenza and Newcastle disease viruses in egg products","Avian influenza (AI) and Newcastle disease (ND) viruses are heat labile viruses, but exact parameters for heat inactivation at egg pasteurization temperatures have not been established. In this study we artificially infected four egg products with two AI (one low [LP] and one high pathogenicity [HP]) and three ND (two low and one highly virulent) viruses, and determined inactivation curves at 55, 57, 59, 61 and 63°C. Based on Dt values, the time to inactivation of the viruses was dependent on virus strain and egg product, and was directly related to virus titre, but inversely related to temperature. For all temperatures, the five viruses had the most rapid and complete inactivation in 10% salt yolk, while the most resistant to inactivation was HPAI virus in dried egg white. This study demonstrated that the LPAI and all ND viruses were inactivated in all egg products when treated using industry standard pasteurization protocols. By contrast, the HPAI virus was inactivated in liquid egg products but not in dried egg whites when using the low-temperature industry pasteurization protocol.","2004"
42390,"Swayne, D.E., Beck, J.R. (2004).  Heat inactivation of avian influenza and Newcastle disease viruses in egg products Avian Pathology, 33(5),  512",1,"HPAI - Highly Pathogenic Avian Influenza","strain","HP A/chicken/Pennsylvania/1370/83 (H5N2)","not investigated/not given/not relevant","Chicken (Gallus gallus domesticus)","",NA,"egg white","","dried egg white",55,"",NA,"Results given in Dvalues: time to reduce titer by 90%. I filled in Dvalue in MaxDetect, as a truncated value","Virus Isolation (VI)","Virus",2.2,"yes",NA,NA,NA,449,"423901","Swayne, et al. 2004. ","Swayne, D.E., Beck, J.R.","Heat inactivation of avian influenza and Newcastle disease viruses in egg products","Avian influenza (AI) and Newcastle disease (ND) viruses are heat labile viruses, but exact parameters for heat inactivation at egg pasteurization temperatures have not been established. In this study we artificially infected four egg products with two AI (one low [LP] and one high pathogenicity [HP]) and three ND (two low and one highly virulent) viruses, and determined inactivation curves at 55, 57, 59, 61 and 63°C. Based on Dt values, the time to inactivation of the viruses was dependent on virus strain and egg product, and was directly related to virus titre, but inversely related to temperature. For all temperatures, the five viruses had the most rapid and complete inactivation in 10% salt yolk, while the most resistant to inactivation was HPAI virus in dried egg white. This study demonstrated that the LPAI and all ND viruses were inactivated in all egg products when treated using industry standard pasteurization protocols. By contrast, the HPAI virus was inactivated in liquid egg products but not in dried egg whites when using the low-temperature industry pasteurization protocol.","2004"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",5,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Bone marrow","","Carcasses were stored intact in metal cans lined with plastic bags at 4oC throughout the sampling periods.",4,"",NA,"Results given based on the study's batch 4, in which final sampling at 77 dpm included harvest of submandibular lymph nodes, neck skin, and bone marrow.","Polymerase chain reaction (PCR)","Nucleic acid",77,"yes",NA,NA,NA,450,"429545","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",5,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Bone marrow","","Carcasses were stored intact in metal cans lined with plastic bags at 4oC throughout the sampling periods.",4,"",NA,"Results given based on the study's batch 4, in which final sampling at 77 dpm included harvest of submandibular lymph nodes, neck skin, and bone marrow.","Virus Isolation (VI)","Virus",77,"yes",NA,NA,NA,451,"429545","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",6,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Skin","","Neck skin. Carcasses were stored intact in metal cans lined with plastic bags at 4oC throughout the sampling periods.",4,"",NA,"Results given based on the study's batch 4, in which final sampling at 77 dpm included harvest of submandibular lymph nodes, neck skin, and bone marrow.","Polymerase chain reaction (PCR)","Nucleic acid",77,"yes",NA,NA,NA,452,"429546","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",8,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Air","","The airflow through the unit was 15 l/min, and the pump was placed out of reach of the animals. The filter disk were removed and replaced at 24 h intervals. Pumps were started the day before the start of contact exposure, and the first filters (0 dpe) were removed before the FMDV-infected donor pigs entered the room.",NA,"",NA,"FMDV from dry air filters collected from isolation rooms housing pigs that were exposed to FMDV-infected donor pigs for 24 h at 5 days post infection of the donors. 4 contact-exposed pigs were euthanized and removed at 4 dpe.","Virus Isolation (VI)","Virus",4,"no",NA,NA,NA,453,"429548","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",8,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Air","","The airflow through the unit was 15 l/min, and the pump was placed out of reach of the animals. The filter disk were removed and replaced at 24 h intervals. Pumps were started the day before the start of contact exposure, and the first filters (0 dpe) were removed before the FMDV-infected donor pigs entered the room.",NA,"",NA,"FMDV from dry air filters collected from isolation rooms housing pigs that were exposed to FMDV-infected donor pigs for 24 h at 5 days post infection of the donors. 4 contact-exposed pigs were euthanized and removed at 4 dpe.","Polymerase chain reaction (PCR)","Nucleic acid",11,"no",NA,NA,NA,454,"429548","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",9,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Air","","The airflow through the unit was 15 l/min, and the pump was placed out of reach of the animals. The filter disk were removed and replaced at 24 h intervals. Pumps were started the day before the start of contact exposure, and the first filters (0 dpe) were removed before the FMDV-infected donor pigs entered the room.",NA,"",NA,"FMDV from dry air filters collected from isolation rooms housing pigs that were exposed to FMDV-infected donor pigs for 24 h at 10 days post infection of the donors. The remaining 2 pigs that were in the room were euthanized at 6 dpe.","Virus Isolation (VI)","Virus",7,"yes",NA,NA,NA,455,"429549","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",9,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Air","","The airflow through the unit was 15 l/min, and the pump was placed out of reach of the animals. The filter disk were removed and replaced at 24 h intervals. Pumps were started the day before the start of contact exposure, and the first filters (0 dpe) were removed before the FMDV-infected donor pigs entered the room.",NA,"",NA,"FMDV from dry air filters collected from isolation rooms housing pigs that were exposed to FMDV-infected donor pigs for 24 h at 10 days post infection of the donors. The remaining 2 pigs that were in the room were euthanized at 6 dpe.","Polymerase chain reaction (PCR)","Nucleic acid",7,"yes",NA,NA,NA,456,"429549","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",7,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Lymph node","","Vesicular epithelium.Carcasses were stored intact in metal cans lined with plastic bags at 4oC throughout the sampling periods.",4,"",NA,"Results given based on the study's batch 4, in which final sampling at 77 dpm included harvest of submandibular lymph nodes, neck skin, and bone marrow.","Polymerase chain reaction (PCR)","Nucleic acid",77,"yes",NA,NA,NA,457,"429547","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",4,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Meat: Mammals and birds meat","","Vesicular epithelium.Carcasses were stored intact in metal cans lined with plastic bags at 4oC throughout the sampling periods.",4,"",NA,"","Polymerase chain reaction (PCR)","Nucleic acid",14,"yes",NA,NA,NA,458,"429544","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
42954,"Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J. (2020).  Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses Frontiers in Veterinary Science, 7(#issue#),  #Pages#",4,"FMD - Foot and Mouth Disease","isolate","A24 Cruzeiro","not investigated/not given/not relevant","Pig (Sus scrofa domesticus)","",NA,"Meat: Mammals and birds meat","","Vesicular epithelium.Carcasses were stored intact in metal cans lined with plastic bags at 4oC throughout the sampling periods.Vesicular epithelium.",4,"",NA,"","Virus Isolation (VI)","Virus",5,"no",NA,NA,NA,459,"429544","Stenfeldt, et al. 2020. ","Stenfeldt, C., Bertram, M.R., Smoliga, G.R., Hartwig, E.J., Delgado, A.H., Arzt, J.","Duration of Contagion of Foot-And-Mouth Disease Virus in Infected Live Pigs and Carcasses","Data-driven modeling of incursions of high-consequence, transboundary pathogens of animals is a critical component of veterinary preparedness. However, simplifying assumptions and excessive use of proxy measures to compensate for gaps in available data may compromise modeled outcomes. The current investigation was prospectively designed to address two major gaps in current knowledge of foot-and-mouth disease virus (FMDV) pathogenesis in pigs: the end (duration) of the infectious period and the viability of FMDV in decaying carcasses. By serial exposure of sentinel groups of pigs to the same group of donor pigs infected by FMDV A24 Cruzeiro, it was demonstrated that infected pigs transmitted disease at 10 days post infection (dpi), but not at 15 dpi. Assuming a latent period of 1 day, this would result in a conservative estimate of an infectious duration of 9 days, which is considerably longer than suggested by a previous report from an experiment performed in cattle. Airborne contagion was diminished within two days of removal of infected pigs from isolation rooms. FMDV in muscle was inactivated within 7 days in carcasses stored at 4oC. By contrast, FMDV infectivity in vesicle epithelium harvested from intact carcasses stored under similar conditions remained remarkably high until the study termination at 11 weeks post mortem. The output from this study consists of experimentally determined data on contagion associated with FMDV-infected pigs. This information may be utilized to update parameterization of models used for foot-and-mouth disease outbreak simulations involving areas of substantial pig production. © Copyright © 2020 Stenfeldt, Bertram, Smoliga, Hartwig, Delgado and Arzt.","2020"
